NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
91;1;110;2:36.386;0;;42.857;0;1:14.029;0;39.500;0;161.2;4:59:20.361;18:30:23.923;0:42.857;1:14.029;0:39.500;240.8;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;111;2:34.187;0;;42.320;0;1:12.522;0;39.345;0;163.5;5:01:54.548;18:32:58.110;0:42.320;1:12.522;0:39.345;250.8;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;112;2:34.763;0;;42.169;0;1:13.054;0;39.540;0;162.9;5:04:29.311;18:35:32.873;0:42.169;1:13.054;0:39.540;246.8;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;113;2:35.114;0;;42.136;0;1:12.845;0;40.133;0;162.6;5:07:04.425;18:38:07.987;0:42.136;1:12.845;0:40.133;252.6;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;114;2:34.770;0;;42.518;0;1:13.120;0;39.132;0;162.9;5:09:39.195;18:40:42.757;0:42.518;1:13.120;0:39.132;238.2;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;115;2:34.849;0;;42.754;0;1:12.996;0;39.099;0;162.8;5:12:14.044;18:43:17.606;0:42.754;1:12.996;0:39.099;252.0;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;116;2:34.964;0;;42.288;0;1:13.272;0;39.404;0;162.7;5:14:49.008;18:45:52.570;0:42.288;1:13.272;0:39.404;247.4;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;117;2:36.140;0;;42.690;0;1:13.701;0;39.749;0;161.5;5:17:25.148;18:48:28.710;0:42.690;1:13.701;0:39.749;240.3;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;118;2:51.112;0;;45.401;0;1:20.713;0;44.998;0;147.4;5:20:16.260;18:51:19.822;0:45.401;1:20.713;0:44.998;226.7;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;119;4:33.742;0;;1:03.479;0;2:04.398;0;1:25.865;0;92.1;5:24:50.002;18:55:53.564;1:03.479;2:04.398;1:25.865;99.3;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;120;5:15.141;0;;1:34.452;0;2:10.784;0;1:29.905;0;80.0;5:30:05.143;19:01:08.705;1:34.452;2:10.784;1:29.905;69.6;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;121;4:20.531;0;;1:40.324;0;1:38.217;0;1:01.990;0;96.8;5:34:25.674;19:05:29.236;1:40.324;1:38.217;1:01.990;79.7;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;122;3:34.070;0;;1:05.020;0;1:31.329;0;57.721;0;117.8;5:37:59.744;19:09:03.306;1:05.020;1:31.329;0:57.721;126.4;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;123;3:18.795;0;;59.628;0;1:29.459;0;49.708;0;126.8;5:41:18.539;19:12:22.101;0:59.628;1:29.459;0:49.708;167.5;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
91;1;124;3:28.739;0;;56.475;0;1:33.480;0;58.784;0;120.8;5:44:47.278;19:15:50.840;0:56.475;1:33.480;0:58.784;132.0;Richard LIETZ;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;1;2:26.417;0;;47.359;0;1:04.045;0;35.013;0;169.2;2:26.417;13:33:29.979;0:47.359;1:04.045;0:35.013;262.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;2;2:17.991;0;;39.221;0;1:02.875;0;35.895;0;182.7;4:44.408;13:35:47.970;0:39.221;1:02.875;0:35.895;264.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;3;2:38.641;0;B;44.667;0;1:06.589;0;47.385;0;158.9;7:23.049;13:38:26.611;0:44.667;1:06.589;0:47.385;240.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;4;3:11.531;0;;1:17.530;0;1:14.539;0;39.462;0;131.6;10:34.580;13:41:38.142;1:17.530;1:14.539;0:39.462;206.8;Kevin ESTRE;0:00:45.429;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;5;2:35.048;0;;42.958;0;1:12.695;0;39.395;0;162.6;13:09.628;13:44:13.190;0:42.958;1:12.695;0:39.395;248.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;6;2:35.343;0;;42.672;0;1:13.599;0;39.072;0;162.3;15:44.971;13:46:48.533;0:42.672;1:13.599;0:39.072;236.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;7;2:35.568;0;;42.913;0;1:13.094;0;39.561;0;162.1;18:20.539;13:49:24.101;0:42.913;1:13.094;0:39.561;218.5;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;8;2:35.966;0;;42.929;0;1:13.538;0;39.499;0;161.7;20:56.505;13:52:00.067;0:42.929;1:13.538;0:39.499;232.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;9;2:36.341;0;;42.873;0;1:13.530;0;39.938;0;161.3;23:32.846;13:54:36.408;0:42.873;1:13.530;0:39.938;217.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;10;2:42.565;0;;45.710;0;1:16.129;0;40.726;0;155.1;26:15.411;13:57:18.973;0:45.710;1:16.129;0:40.726;197.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;11;2:43.009;0;;45.898;0;1:16.552;0;40.559;0;154.7;28:58.420;14:00:01.982;0:45.898;1:16.552;0:40.559;207.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;12;3:55.513;0;;1:14.252;0;1:33.937;0;1:07.324;0;107.1;32:53.933;14:03:57.495;1:14.252;1:33.937;1:07.324;75.1;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;13;3:45.199;0;;1:13.485;0;1:35.493;0;56.221;0;112.0;36:39.132;14:07:42.694;1:13.485;1:35.493;0:56.221;90.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;14;3:30.396;0;;1:13.424;0;1:24.268;0;52.704;0;119.8;40:09.528;14:11:13.090;1:13.424;1:24.268;0:52.704;116.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;15;3:10.382;0;;59.772;0;1:18.557;0;52.053;0;132.4;43:19.910;14:14:23.472;0:59.772;1:18.557;0:52.053;149.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;16;3:09.625;0;;56.881;0;1:18.419;0;54.325;0;133.0;46:29.535;14:17:33.097;0:56.881;1:18.419;0:54.325;133.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;17;3:14.570;0;;49.596;0;1:26.255;0;58.719;0;129.6;49:44.105;14:20:47.667;0:49.596;1:26.255;0:58.719;170.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;18;2:37.289;0;;43.367;0;1:13.917;0;40.005;0;160.3;52:21.394;14:23:24.956;0:43.367;1:13.917;0:40.005;198.1;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;19;2:34.601;0;;42.711;0;1:12.608;0;39.282;0;163.1;54:55.995;14:25:59.557;0:42.711;1:12.608;0:39.282;225.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;20;2:32.671;0;;42.075;0;1:11.790;0;38.806;0;165.2;57:28.666;14:28:32.228;0:42.075;1:11.790;0:38.806;240.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;21;2:33.177;0;;41.830;0;1:12.524;0;38.823;0;164.6;1:00:01.843;14:31:05.405;0:41.830;1:12.524;0:38.823;250.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;22;2:33.414;0;;41.967;0;1:12.484;0;38.963;0;164.4;1:02:35.257;14:33:38.819;0:41.967;1:12.484;0:38.963;252.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;23;2:47.550;0;;44.981;0;1:14.244;0;48.325;0;150.5;1:05:22.807;14:36:26.369;0:44.981;1:14.244;0:48.325;225.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;24;2:56.137;0;;47.974;0;1:17.687;0;50.476;0;143.2;1:08:18.944;14:39:22.506;0:47.974;1:17.687;0:50.476;202.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;25;4:19.857;0;;1:28.298;0;1:51.635;0;59.924;0;97.0;1:12:38.801;14:43:42.363;1:28.298;1:51.635;0:59.924;84.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;26;2:58.994;0;;58.531;0;1:19.206;0;41.257;0;140.9;1:15:37.795;14:46:41.357;0:58.531;1:19.206;0:41.257;144.5;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;27;2:57.637;0;B;46.729;0;1:19.839;0;51.069;0;141.9;1:18:35.432;14:49:38.994;0:46.729;1:19.839;0:51.069;193.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;28;3:16.188;0;;1:26.637;0;1:12.087;0;37.464;0;128.5;1:21:51.620;14:52:55.182;1:26.637;1:12.087;0:37.464;246.3;Kevin ESTRE;0:00:54.556;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;29;2:28.018;0;;41.711;0;1:09.259;0;37.048;0;170.3;1:24:19.638;14:55:23.200;0:41.711;1:09.259;0:37.048;250.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;30;2:28.725;0;;41.375;0;1:09.670;0;37.680;0;169.5;1:26:48.363;14:57:51.925;0:41.375;1:09.670;0:37.680;256.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;31;2:34.532;0;B;41.305;0;1:09.546;0;43.681;0;163.2;1:29:22.895;15:00:26.457;0:41.305;1:09.546;0:43.681;255.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;32;2:52.746;0;;1:10.980;0;1:06.096;0;35.670;0;146.0;1:32:15.641;15:03:19.203;1:10.980;1:06.096;0:35.670;256.2;Kevin ESTRE;0:00:40.636;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;33;2:19.199;0;;39.761;0;1:04.380;0;35.058;0;181.1;1:34:34.840;15:05:38.402;0:39.761;1:04.380;0:35.058;259.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;34;2:19.314;0;;39.166;0;1:05.129;0;35.019;0;181.0;1:36:54.154;15:07:57.716;0:39.166;1:05.129;0:35.019;252.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;35;2:18.772;0;;39.108;0;1:04.684;0;34.980;0;181.7;1:39:12.926;15:10:16.488;0:39.108;1:04.684;0:34.980;259.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;36;2:16.403;0;;39.035;0;1:02.409;0;34.959;0;184.9;1:41:29.329;15:12:32.891;0:39.035;1:02.409;0:34.959;266.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;37;2:16.151;0;;39.017;0;1:02.227;0;34.907;1;185.2;1:43:45.480;15:14:49.042;0:39.017;1:02.227;0:34.907;266.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;38;2:16.151;0;;38.932;0;1:02.217;0;35.002;0;185.2;1:46:01.631;15:17:05.193;0:38.932;1:02.217;0:35.002;268.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;39;2:17.877;0;;38.921;1;1:03.914;0;35.042;0;182.9;1:48:19.508;15:19:23.070;0:38.921;1:03.914;0:35.042;262.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;40;2:16.918;0;;39.168;0;1:02.690;0;35.060;0;184.2;1:50:36.426;15:21:39.988;0:39.168;1:02.690;0:35.060;266.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;41;2:16.869;0;;39.080;0;1:02.588;0;35.201;0;184.2;1:52:53.295;15:23:56.857;0:39.080;1:02.588;0:35.201;266.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;42;2:17.355;0;;39.179;0;1:02.949;0;35.227;0;183.6;1:55:10.650;15:26:14.212;0:39.179;1:02.949;0:35.227;265.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;43;3:00.622;0;B;39.060;0;1:02.872;0;1:18.690;0;139.6;1:58:11.272;15:29:14.834;0:39.060;1:02.872;1:18.690;266.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;44;4:54.582;0;;2:09.607;0;2:07.624;0;37.351;0;85.6;2:03:05.854;15:34:09.416;2:09.607;2:07.624;0:37.351;80.0;Michael CHRISTENSEN;0:00:50.187;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;45;2:17.143;0;;39.776;0;1:02.482;0;34.885;0;183.9;2:05:22.997;15:36:26.559;0:39.776;1:02.482;0:34.885;263.0;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;46;2:15.556;2;;38.805;0;1:01.520;2;35.231;0;186.0;2:07:38.553;15:38:42.115;0:38.805;1:01.520;0:35.231;268.2;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;47;2:15.675;0;;39.019;0;1:01.830;0;34.826;2;185.8;2:09:54.228;15:40:57.790;0:39.019;1:01.830;0:34.826;269.6;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;48;2:17.368;0;;38.796;2;1:03.376;0;35.196;0;183.6;2:12:11.596;15:43:15.158;0:38.796;1:03.376;0:35.196;270.2;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;49;2:19.405;0;;38.972;0;1:04.047;0;36.386;0;180.9;2:14:31.001;15:45:34.563;0:38.972;1:04.047;0:36.386;268.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;50;5:13.161;0;;1:40.870;0;2:07.688;0;1:24.603;0;80.5;2:19:44.162;15:50:47.724;1:40.870;2:07.688;1:24.603;80.1;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;51;2:27.040;0;;48.579;0;1:03.180;0;35.281;0;171.5;2:22:11.202;15:53:14.764;0:48.579;1:03.180;0:35.281;260.5;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;52;2:18.439;0;;40.218;0;1:02.904;0;35.317;0;182.1;2:24:29.641;15:55:33.203;0:40.218;1:02.904;0:35.317;261.1;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;53;2:17.945;0;;39.441;0;1:02.844;0;35.660;0;182.8;2:26:47.586;15:57:51.148;0:39.441;1:02.844;0:35.660;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;54;2:17.380;0;;39.307;0;1:02.977;0;35.096;0;183.5;2:29:04.966;16:00:08.528;0:39.307;1:02.977;0:35.096;266.2;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;55;2:17.198;0;;38.973;0;1:03.055;0;35.170;0;183.8;2:31:22.164;16:02:25.726;0:38.973;1:03.055;0:35.170;263.0;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;56;2:20.339;0;;39.317;0;1:04.189;0;36.833;0;179.7;2:33:42.503;16:04:46.065;0:39.317;1:04.189;0:36.833;264.3;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;57;2:19.082;0;;39.108;0;1:03.571;0;36.403;0;181.3;2:36:01.585;16:07:05.147;0:39.108;1:03.571;0:36.403;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;58;2:19.404;0;;39.051;0;1:05.197;0;35.156;0;180.9;2:38:20.989;16:09:24.551;0:39.051;1:05.197;0:35.156;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;59;2:17.625;0;;39.074;0;1:03.301;0;35.250;0;183.2;2:40:38.614;16:11:42.176;0:39.074;1:03.301;0:35.250;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;60;2:17.399;0;;39.166;0;1:03.053;0;35.180;0;183.5;2:42:56.013;16:13:59.575;0:39.166;1:03.053;0:35.180;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;61;2:16.911;0;;39.028;0;1:02.695;0;35.188;0;184.2;2:45:12.924;16:16:16.486;0:39.028;1:02.695;0:35.188;266.2;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;62;2:17.047;0;;38.987;0;1:02.886;0;35.174;0;184.0;2:47:29.971;16:18:33.533;0:38.987;1:02.886;0:35.174;265.6;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;63;2:17.382;0;;39.010;0;1:03.078;0;35.294;0;183.5;2:49:47.353;16:20:50.915;0:39.010;1:03.078;0:35.294;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;64;2:17.638;0;;39.130;0;1:03.222;0;35.286;0;183.2;2:52:04.991;16:23:08.553;0:39.130;1:03.222;0:35.286;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;65;2:17.665;0;;39.145;0;1:03.305;0;35.215;0;183.2;2:54:22.656;16:25:26.218;0:39.145;1:03.305;0:35.215;267.6;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;66;2:17.554;0;;39.037;0;1:03.270;0;35.247;0;183.3;2:56:40.210;16:27:43.772;0:39.037;1:03.270;0:35.247;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;67;2:17.076;0;;38.996;0;1:03.005;0;35.075;0;183.9;2:58:57.286;16:30:00.848;0:38.996;1:03.005;0:35.075;267.6;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;68;2:17.867;0;;39.077;0;1:03.446;0;35.344;0;182.9;3:01:15.153;16:32:18.715;0:39.077;1:03.446;0:35.344;266.2;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;69;2:17.670;0;;39.049;0;1:03.388;0;35.233;0;183.1;3:03:32.823;16:34:36.385;0:39.049;1:03.388;0:35.233;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;70;2:23.397;0;B;39.157;0;1:03.373;0;40.867;0;175.8;3:05:56.220;16:36:59.782;0:39.157;1:03.373;0:40.867;266.9;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;71;3:09.862;0;;1:32.390;0;1:02.541;0;34.931;0;132.8;3:09:06.082;16:40:09.644;1:32.390;1:02.541;0:34.931;260.5;Kevin ESTRE;0:01:04.198;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;72;2:16.314;0;;39.049;0;1:02.281;0;34.984;0;185.0;3:11:22.396;16:42:25.958;0:39.049;1:02.281;0:34.984;265.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;73;2:16.434;0;;39.075;0;1:02.164;1;35.195;0;184.8;3:13:38.830;16:44:42.392;0:39.075;1:02.164;0:35.195;267.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;74;2:16.931;0;;39.149;0;1:02.592;0;35.190;0;184.1;3:15:55.761;16:46:59.323;0:39.149;1:02.592;0:35.190;265.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;75;2:16.795;0;;39.134;0;1:02.527;0;35.134;0;184.3;3:18:12.556;16:49:16.118;0:39.134;1:02.527;0:35.134;264.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;76;2:17.721;0;;39.301;0;1:03.240;0;35.180;0;183.1;3:20:30.277;16:51:33.839;0:39.301;1:03.240;0:35.180;266.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;77;2:21.187;0;;39.571;0;1:03.240;0;38.376;0;178.6;3:22:51.464;16:53:55.026;0:39.571;1:03.240;0:38.376;266.9;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;78;3:03.626;0;B;46.712;0;1:24.432;0;52.482;0;137.3;3:25:55.090;16:56:58.652;0:46.712;1:24.432;0:52.482;207.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;79;3:08.451;0;;1:17.042;0;1:12.784;0;38.625;0;133.8;3:29:03.541;17:00:07.103;1:17.042;1:12.784;0:38.625;233.5;Kevin ESTRE;0:00:45.777;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;80;2:33.140;0;;42.095;0;1:12.021;0;39.024;0;164.6;3:31:36.681;17:02:40.243;0:42.095;1:12.021;0:39.024;250.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;81;2:34.577;0;;42.147;0;1:13.179;0;39.251;0;163.1;3:34:11.258;17:05:14.820;0:42.147;1:13.179;0:39.251;239.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;82;2:33.646;0;;42.189;0;1:12.113;0;39.344;0;164.1;3:36:44.904;17:07:48.466;0:42.189;1:12.113;0:39.344;248.5;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;83;2:34.361;0;;42.307;0;1:12.505;0;39.549;0;163.3;3:39:19.265;17:10:22.827;0:42.307;1:12.505;0:39.549;254.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;84;2:36.006;0;;43.039;0;1:13.769;0;39.198;0;161.6;3:41:55.271;17:12:58.833;0:43.039;1:13.769;0:39.198;247.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;85;2:33.473;0;;42.512;0;1:12.242;0;38.719;0;164.3;3:44:28.744;17:15:32.306;0:42.512;1:12.242;0:38.719;238.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;86;2:34.049;0;;42.174;0;1:13.088;0;38.787;0;163.7;3:47:02.793;17:18:06.355;0:42.174;1:13.088;0:38.787;244.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;87;2:33.985;0;;42.315;0;1:13.064;0;38.606;0;163.7;3:49:36.778;17:20:40.340;0:42.315;1:13.064;0:38.606;249.1;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;88;2:33.754;0;;42.195;0;1:12.577;0;38.982;0;164.0;3:52:10.532;17:23:14.094;0:42.195;1:12.577;0:38.982;248.5;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;89;2:34.478;0;;42.314;0;1:13.290;0;38.874;0;163.2;3:54:45.010;17:25:48.572;0:42.314;1:13.290;0:38.874;223.4;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;90;2:34.605;0;;42.069;0;1:13.185;0;39.351;0;163.1;3:57:19.615;17:28:23.177;0:42.069;1:13.185;0:39.351;250.3;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;91;2:33.710;0;;42.020;0;1:12.986;0;38.704;0;164.0;3:59:53.325;17:30:56.887;0:42.020;1:12.986;0:38.704;249.1;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;92;2:32.885;0;;42.187;0;1:11.921;0;38.777;0;164.9;4:02:26.210;17:33:29.772;0:42.187;1:11.921;0:38.777;253.2;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;93;2:32.570;0;;42.218;0;1:11.756;0;38.596;0;165.3;4:04:58.780;17:36:02.342;0:42.218;1:11.756;0:38.596;249.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;94;2:33.010;0;;42.210;0;1:11.605;0;39.195;0;164.8;4:07:31.790;17:38:35.352;0:42.210;1:11.605;0:39.195;249.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;95;2:34.212;0;;41.926;0;1:11.899;0;40.387;0;163.5;4:10:06.002;17:41:09.564;0:41.926;1:11.899;0:40.387;256.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;96;2:38.759;0;;43.387;0;1:15.034;0;40.338;0;158.8;4:12:44.761;17:43:48.323;0:43.387;1:15.034;0:40.338;252.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;97;2:39.648;0;;43.071;0;1:16.281;0;40.296;0;157.9;4:15:24.409;17:46:27.971;0:43.071;1:16.281;0:40.296;239.7;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;98;2:42.512;0;;42.572;0;1:15.328;0;44.612;0;155.2;4:18:06.921;17:49:10.483;0:42.572;1:15.328;0:44.612;250.8;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;99;4:40.872;0;;1:11.308;0;2:10.174;0;1:19.390;0;89.8;4:22:47.793;17:53:51.355;1:11.308;2:10.174;1:19.390;72.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;100;5:04.137;0;;1:41.572;0;2:07.972;0;1:14.593;0;82.9;4:27:51.930;17:58:55.492;1:41.572;2:07.972;1:14.593;70.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;101;3:50.288;0;;1:09.417;0;1:41.432;0;59.439;0;109.5;4:31:42.218;18:02:45.780;1:09.417;1:41.432;0:59.439;132.0;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;2;102;3:41.486;0;B;59.956;0;1:38.547;0;1:02.983;0;113.8;4:35:23.704;18:06:27.266;0:59.956;1:38.547;1:02.983;138.6;Kevin ESTRE;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;103;3:52.390;0;;1:42.261;0;1:24.876;0;45.253;0;108.5;4:39:16.094;18:10:19.656;1:42.261;1:24.876;0:45.253;170.9;Michael CHRISTENSEN;0:01:03.128;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;104;3:16.007;0;;57.448;0;1:26.454;0;52.105;0;128.6;4:42:32.101;18:13:35.663;0:57.448;1:26.454;0:52.105;153.1;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
92;1;105;3:25.391;0;;58.868;0;1:24.861;0;1:01.662;0;122.8;4:45:57.492;18:17:01.054;0:58.868;1:24.861;1:01.662;154.8;Michael CHRISTENSEN;;LMGTE Pro;;Porsche GT Team;Porsche;
